# data_kind=vectorized_published_figure_reference
# manuscript_figure=Fig. 11
# source_sha256=389f612b8b8a059bcc62c061f53a12b9168cec34c52785bc5bafcbb7e2e8e8a4
# y_axis_calibration=[1.3,2.3]
# displayed_time_grid=0.1,0.2,...,100.1; the manuscript does not document its conversion to Floquet layers
displayed_time,theta_0.30_pi,theta_0.35_pi,theta_0.40_pi,theta_0.45_pi,theta_0.50_pi
65.0,1.367439257548,1.442174710848,1.495803278248,1.528911265328,1.541115038922
65.1,1.367004961376,1.441921368016,1.495694703279,1.528911265328,1.541158467798
65.2,1.366860193514,1.442015467312,1.496005948807,1.529388992230,1.541715816467
65.3,1.366729905033,1.442037180823,1.496165192343,1.529635093518,1.542012588175
65.4,1.366208747402,1.441472596169,1.495564414797,1.529019838445,1.541375617737
65.5,1.365282244948,1.440415801528,1.494406286729,1.527796566136,1.540116152536
65.6,1.364558413052,1.439605111880,1.493530450988,1.526862825844,1.539175174407
65.7,1.364601843781,1.439576160531,1.493429115708,1.526725297673,1.539030408399
65.8,1.364978235403,1.439836737493,1.493610072756,1.526855586154,1.539131743678
65.9,1.364934806527,1.439720924687,1.493421876018,1.526616722703,1.538871166716
66.0,1.364399171369,1.439170815707,1.492864527348,1.526059374033,1.538321054030
66.1,1.364283358562,1.439055002900,1.492734238867,1.525914608025,1.538161810494
66.2,1.365716541120,1.440401325853,1.494000940052,1.527101689295,1.539290987214
66.3,1.367859079900,1.442413574298,1.495890136000,1.528882310273,1.541013701789
66.4,1.369205404706,1.443658560119,1.497041026232,1.529953580590,1.542056017051
66.5,1.368944824037,1.443383505629,1.496758733905,1.529664046720,1.541766486887
66.6,1.367424781874,1.441964798745,1.495426884773,1.528419059046,1.540557688399
66.7,1.365919215385,1.440589522591,1.494181898953,1.527282646342,1.539479182099
66.8,1.365028903970,1.439778832943,1.493458067057,1.526638438068,1.538885642390
66.9,1.364066210476,1.438924714419,1.492705285666,1.525958036901,1.538255909790
67.0,1.362509975421,1.437578389613,1.491532680070,1.524930199167,1.537293216296
67.1,1.360903073653,1.436232064807,1.490417982731,1.523989219185,1.536439097772
67.2,1.360374676332,1.435884626387,1.490237025683,1.523945790309,1.536460811284
67.3,1.361018886459,1.436579503228,1.490975331400,1.524720287065,1.537249787420
67.4,1.362184252365,1.437650773544,1.491952500568,1.525617836318,1.538103905944
67.5,1.362886367043,1.438200882523,1.492357847245,1.525885652970,1.538299340519
67.6,1.362357969722,1.437578389613,1.491662970404,1.525132871579,1.537510364382
67.7,1.361011646769,1.436261019862,1.490360076327,1.523844453176,1.536236423507
67.8,1.359998284709,1.435262133476,1.489375667469,1.522888999373,1.535302683215
67.9,1.359621893087,1.434849548962,1.488941367590,1.522440223820,1.534839431988
68.0,1.359636370615,1.434798882249,1.488840034164,1.522295455958,1.534672950615
68.1,1.359708754545,1.434856786800,1.488883463040,1.522324411013,1.534694665980
68.2,1.359578462358,1.434798882249,1.488868985513,1.522353364215,1.534738096709
68.3,1.359006638014,1.434321153494,1.488478116363,1.522020401469,1.534426849327
68.4,1.358145279800,1.433553894576,1.487768763848,1.521354477829,1.533782641052
68.5,1.357349067680,1.432815587006,1.487095602371,1.520717507392,1.533167384126
68.6,1.357349067680,1.432887969083,1.487233130543,1.520905702276,1.533370056538
68.7,1.358217663731,1.433785520189,1.488159632997,1.521853921949,1.534332750032
68.8,1.358434813670,1.433959239400,1.488289921479,1.521962496918,1.534426849327
68.9,1.357117442066,1.432576723555,1.486849499230,1.520471406104,1.532914043148
69.0,1.354967667302,1.430397995589,1.484634580226,1.518227532045,1.530662933105
69.1,1.353469338651,1.428892429101,1.483121775900,1.516714727719,1.529157366616
69.2,1.353223237363,1.428631850285,1.482861197085,1.516439673229,1.528875072436
69.3,1.353425907922,1.428791091968,1.482977009892,1.516526532834,1.528947456367
69.4,1.353425907922,1.428762138766,1.482926341325,1.516461386741,1.528882310273
69.5,1.353165329106,1.428573943882,1.482803288828,1.516389002810,1.528838881397
69.6,1.353208757982,1.428740425255,1.483078345171,1.516765396285,1.529258703749
69.7,1.354062878359,1.429652450182,1.484055516192,1.517793235872,1.530315494684
69.8,1.355163100024,1.430716480808,1.485083353926,1.518799358242,1.531321617054
69.9,1.355590160213,1.431020488500,1.485286028191,1.518929646723,1.531415716349
70.0,1.355097955784,1.430412471264,1.484583911660,1.518147912130,1.530597787011
70.1,1.354612991045,1.429884075796,1.484019325153,1.517561610259,1.529997009466
70.2,1.354540607114,1.429862360431,1.484033800827,1.517605039135,1.530040438342
70.3,1.353787822017,1.429210914319,1.483476452158,1.517105596868,1.529577187114
70.4,1.352803415011,1.428327840741,1.482673000347,1.516374527135,1.528882310273
70.5,1.352731031081,1.428269936190,1.482622333634,1.516331098259,1.528824403870
70.6,1.353867443784,1.429341202801,1.483635695694,1.517286553916,1.529765383852
70.7,1.355553969174,1.430948106422,1.485162975694,1.518763167203,1.531213042084
70.8,1.356625237637,1.431990421683,1.486198053118,1.519791004937,1.532240881672
70.9,1.356538378032,1.431961466629,1.486205290956,1.519834435666,1.532306027765
71.0,1.355771119113,1.431194207710,1.485452507711,1.519067176747,1.531538766993
71.1,1.355278912831,1.430571712947,1.484699724467,1.518227532045,1.530641217740
71.2,1.355430918530,1.430542761598,1.484518767419,1.517916286516,1.530272063955
71.3,1.355785594787,1.430774387212,1.484634580226,1.517945239718,1.530257588281
71.4,1.356017220401,1.430940868585,1.484757630870,1.518039337160,1.530329970359
71.5,1.356263321689,1.431186969873,1.485003732158,1.518285438448,1.530576073500
71.6,1.356610760110,1.431556123658,1.485394601308,1.518690783272,1.530981416471
71.7,1.357001629259,1.431975946009,1.485836139024,1.519154034499,1.531466384916
71.8,1.357247730547,1.432279953700,1.486205290956,1.519573856851,1.531907918925
71.9,1.357182586307,1.432337860104,1.486350056964,1.519776529263,1.532146784229
72.0,1.356668666513,1.432004897358,1.486190815281,1.519747574208,1.532182975268
72.1,1.356089602479,1.431642983263,1.486017096071,1.519718622859,1.532211928470
72.2,1.355857976865,1.431527170456,1.485995380706,1.519791004937,1.532342218804
72.3,1.355503300608,1.431172494198,1.485655180123,1.519458044044,1.532009256058
72.4,1.354598511664,1.430180845650,1.484598389187,1.518365060216,1.530909034393
72.5,1.353534482891,1.428993764380,1.483295495110,1.516989784062,1.529504805037
72.6,1.352933703493,1.428255456810,1.482455850408,1.516070519444,1.528534871853
72.7,1.352658649003,1.427936973444,1.482108411987,1.515679650294,1.528136766719
72.8,1.352231588814,1.427632963900,1.481891265754,1.515527646449,1.528006476385
72.9,1.351413661329,1.427010470990,1.481413535146,1.515158492664,1.527680753329
73.0,1.350183149330,1.425881296123,1.480371219885,1.514159608131,1.526696342618
73.1,1.348952639184,1.424672499488,1.479169662940,1.512972526861,1.525509263201
73.2,1.348112994482,1.423840094476,1.478344497618,1.512147359686,1.524684096026
73.3,1.347620791906,1.423289985497,1.477758195747,1.511546582140,1.524090556317
73.4,1.347490501572,1.423014929154,1.477374566288,1.511076093076,1.523583876214
73.5,1.347816226480,1.423130741961,1.477302182357,1.510858943137,1.523308819871
73.6,1.348185378413,1.423261030442,1.477229798426,1.510641793197,1.523019287854
73.7,1.347939277124,1.422855685618,1.476672449756,1.509975869558,1.522295455958
73.8,1.347041727872,1.421965374202,1.475796615868,1.509100035670,1.521412384233
73.9,1.345934268369,1.421017158236,1.474971448693,1.508376205627,1.520739222756
74.0,1.345145292233,1.420394665326,1.474493721791,1.507999814005,1.520413499700
74.1,1.345391395374,1.420771055095,1.474971448693,1.508564402364,1.521021515083
74.2,1.346346851031,1.421856801086,1.476187483164,1.509860056751,1.522353364215
74.3,1.346795624731,1.422486533686,1.476969219611,1.510757606004,1.523294342344
74.4,1.346585714481,1.422493771523,1.477142940674,1.511068853386,1.523670733966
74.5,1.346042843339,1.422117378048,1.476925790735,1.510960280269,1.523605589725
74.6,1.345145292233,1.421292212726,1.476158529963,1.510229210536,1.522896237210
74.7,1.344305651237,1.420423616674,1.475260980710,1.509324421593,1.521991448267
74.8,1.343502199426,1.419583975678,1.474399624349,1.508455827395,1.521108376541
74.9,1.342988279632,1.419077293722,1.473900182083,1.507963622966,1.520637885624
75.0,1.342807322585,1.418903574511,1.473755414221,1.507833334485,1.520514834980
75.1,1.343104092439,1.419222057877,1.474088376967,1.508195248579,1.520891226602
75.2,1.343864113521,1.419989318649,1.474870113413,1.508991462553,1.521694678413
75.3,1.344508321796,1.420640766614,1.475536037053,1.509679099704,1.522411268765
75.4,1.345210436474,1.421350119129,1.476259867095,1.510417407274,1.523156816025
75.5,1.345883599803,1.421987089567,1.476853406804,1.510989231618,1.523714164695
75.6,1.346527808078,1.422522724725,1.477287704829,1.511322194364,1.524003696712
75.7,1.346643620885,1.422522724725,1.477186369550,1.511126759789,1.523743117897
75.8,1.346506094566,1.422349003662,1.476969219611,1.510873418811,1.523468063407
75.9,1.346404757434,1.422276621584,1.476911315060,1.510829988082,1.523424632678
76.0,1.346151416456,1.422066711335,1.476737593997,1.510670746399,1.523279866669
76.1,1.345753309469,1.421697557550,1.476397393414,1.510352261180,1.522968619288
76.2,1.345007765915,1.420959249980,1.475666325534,1.509628431137,1.522237551408
76.3,1.343755538551,1.419714264159,1.474421337860,1.508383443464,1.520999801572
76.4,1.342278925264,1.418259364384,1.472988155302,1.506964736580,1.519588332525
76.5,1.341120797196,1.417122951680,1.471858980436,1.505850037388,1.518473633333
76.6,1.340773358775,1.416775513259,1.471511542015,1.505502598968,1.518140674293
76.7,1.341062892645,1.417050569602,1.471786596505,1.505763179636,1.518401251255
76.8,1.341482713144,1.417470390100,1.472177465654,1.506146809095,1.518770405040
76.9,1.342380262397,1.418367939353,1.473089492435,1.507051596185,1.519675192130
77.0,1.343473244371,1.419540544949,1.474320002581,1.508325537061,1.520963610533
77.1,1.343914782087,1.420076178254,1.474956973018,1.509042129266,1.521723631614
77.2,1.343690394311,1.419953127610,1.474935257654,1.509121751034,1.521853921949
77.3,1.343509437263,1.419772170563,1.474783253808,1.508998700390,1.521759822653
77.4,1.343480482208,1.419641880228,1.474566103869,1.508745357559,1.521484766310
77.5,1.342959326431,1.419062816194,1.473936373121,1.508064960098,1.520782651632
77.6,1.341844627238,1.417991547731,1.472886818170,1.507022644837,1.519740336371
77.7,1.340592401728,1.416789988934,1.471728690101,1.505893468117,1.518618401194
77.8,1.339209887736,1.415443665981,1.470411318497,1.504605051568,1.517344460319
77.9,1.337574029060,1.413844002050,1.468847847458,1.503056054350,1.515809938776
78.0,1.336300088185,1.412599014376,1.467610097622,1.501818306366,1.514564952955
78.1,1.336242183634,1.412512154771,1.467472569450,1.501637347466,1.514362280543
78.2,1.337856325093,1.413988768058,1.468833369931,1.502889574830,1.515563837488
78.3,1.340230485780,1.416189211388,1.470889049105,1.504836677181,1.517460273126
78.4,1.342083490689,1.417868497087,1.472430806633,1.506284337267,1.518864502482
78.5,1.342901418174,1.418570611765,1.473046061706,1.506848923773,1.519400135787
78.6,1.342756654019,1.418411368229,1.472872342495,1.506675206416,1.519248131942
78.7,1.341902533642,1.417586202907,1.472076128522,1.505893468117,1.518473633333
78.8,1.341041175428,1.416703131181,1.471178579269,1.504988681027,1.517547130878
78.9,1.340700974844,1.416341217087,1.470787711972,1.504561620839,1.517098359031
79.0,1.340657545968,1.416305024195,1.470758756918,1.504532667637,1.517054928302
79.1,1.340136390191,1.415834535130,1.470324460745,1.504112845286,1.516649583478
79.2,1.338963782742,1.414690882736,1.469195285878,1.503012625474,1.515563837488
79.3,1.337776703325,1.413518278994,1.468051633484,1.501890688444,1.514449140148
79.4,1.337270021369,1.413011597037,1.467552191218,1.501391246178,1.513949696029
79.5,1.337668128355,1.413387988659,1.467892391802,1.501716969234,1.514268181248
79.6,1.338645299376,1.414343444316,1.468847847458,1.502665187053,1.515223636904
79.7,1.339448751187,1.415183089018,1.469716441656,1.503562736306,1.516128425847
79.8,1.339673138963,1.415429190306,1.469977022325,1.503852268323,1.516432433539
79.9,1.339636946071,1.415371283903,1.469919115921,1.503765406865,1.516345573934
80.0,1.339651421746,1.415400235252,1.469948067270,1.503794361920,1.516374527135
80.1,1.339470464698,1.415269946770,1.469846733843,1.503707502315,1.516273190003
80.2,1.338819018586,1.414632976333,1.469209761553,1.503070530024,1.515621743891
80.3,1.338239954552,1.414082865500,1.468674126395,1.502549374246,1.515115061935
80.4,1.337660890518,1.413561709723,1.468210875167,1.502144027569,1.514738672165
80.5,1.336510000287,1.412475963732,1.467197514961,1.501181334076,1.513812169711
80.6,1.335040626690,1.411078970360,1.465865667682,1.499885679689,1.512538228836
80.7,1.333896974296,1.409971512711,1.464765446017,1.498814411226,1.511466960372
80.8,1.333578489077,1.409624074290,1.464403531922,1.498430779914,1.511083330913
80.9,1.334454322966,1.410449239613,1.465185266515,1.499176325321,1.511814398793
81.0,1.336053986897,1.411983759303,1.466661879802,1.500616747569,1.513240343514
81.1,1.337559553386,1.413359035458,1.467935820678,1.501803828839,1.514391233745
81.2,1.338572915445,1.414205916144,1.468630697519,1.502375653183,1.514905153539
81.3,1.339390842930,1.414908032676,1.469238714755,1.502911288341,1.515404595805
81.4,1.339427033969,1.414973176916,1.469340051887,1.503048816513,1.515556599650
81.5,1.338153093094,1.413901908453,1.468442500781,1.502303271105,1.514883436321
81.6,1.336126370828,1.412128525312,1.466900743253,1.500942470625,1.513623974826
81.7,1.334172028786,1.410369617845,1.465308317159,1.499480333012,1.512219741764
81.8,1.332579602692,1.408900242395,1.463925801315,1.498162963261,1.510924087377
81.9,1.331493858554,1.407886882188,1.462977585348,1.497236460806,1.510004822760
82.0,1.330900316993,1.407380200231,1.462521571958,1.496816638455,1.509592240099
82.1,1.330668691379,1.407192005347,1.462369568113,1.496686349974,1.509469189455
82.2,1.330770028512,1.407307818154,1.462514334121,1.496852831347,1.509642908665
82.3,1.331059560529,1.407640777194,1.462869010379,1.497243698644,1.510055491326
82.4,1.331334616871,1.407901357862,1.463136828884,1.497511515296,1.510323307978
82.5,1.331341854709,1.407828973931,1.463013778240,1.497345035776,1.510142350931
82.6,1.330827934915,1.407293338773,1.462441952043,1.496758733905,1.509563286897
82.7,1.329937623499,1.406468173451,1.461696406636,1.496078332738,1.508919078622
82.8,1.329163124890,1.405874633743,1.461262106757,1.495774323194,1.508680215171
82.9,1.329163124890,1.406019397898,1.461522687426,1.496121761614,1.509078320305
83.0,1.330031720941,1.406830087546,1.462275470670,1.496838355673,1.509773197146
83.1,1.331059560529,1.407640777194,1.462912441108,1.497330560102,1.510193019497
83.2,1.331312899654,1.407684207923,1.462767673246,1.497048264069,1.509845581077
83.3,1.330943747722,1.407134097090,1.462065558568,1.496223098747,1.508962507498
83.4,1.330885841318,1.406873518275,1.461638500233,1.495658510387,1.508325537061
83.5,1.331356330383,1.407119621416,1.461681929109,1.495549937270,1.508130102486
83.6,1.331848534812,1.407438106635,1.461841170792,1.495571652635,1.508079435773
83.7,1.331942632254,1.407488773348,1.461841170792,1.495528221906,1.508014289679
83.8,1.331479381027,1.407141334928,1.461595069504,1.495354502695,1.507869525523
83.9,1.330581831774,1.406439220249,1.461059436198,1.494956395709,1.507529324940
84.0,1.329727713250,1.405787772284,1.460567229916,1.494587243777,1.507232553233
84.1,1.328982167843,1.405165279374,1.460075027340,1.494203614317,1.506906832030
84.2,1.328359674933,1.404636883906,1.459640727462,1.493848936207,1.506602822485
84.3,1.327976045473,1.404361827564,1.459467010105,1.493762076601,1.506559393609
84.4,1.327903661542,1.404412497983,1.459611776113,1.493986464378,1.506819970572
84.5,1.328453772375,1.404991562017,1.460205315822,1.494587243777,1.507427987808
84.6,1.329749428615,1.406149690085,1.461262106757,1.495557176960,1.508354490262
84.7,1.331334616871,1.407553919442,1.462507096284,1.496686349974,1.509425758726
84.8,1.332384169970,1.408523850772,1.463411883374,1.497540470351,1.510250924048
84.9,1.332695415499,1.408885766720,1.463824467888,1.497982006214,1.510699699601
85.0,1.332246639946,1.408531088610,1.463549411545,1.497772095964,1.510511504716
85.1,1.330958223396,1.407322293828,1.462391283477,1.496650158935,1.509404043361
85.2,1.329387512667,1.405795011975,1.460914668337,1.495195259159,1.507963622966
85.3,1.328106333954,1.404586215340,1.459771019649,1.494116752859,1.506914069867
85.4,1.326636958504,1.403283321263,1.458598412200,1.493052724086,1.505907945644
85.5,1.324950433115,1.401806707976,1.457309995651,1.491909071692,1.504843915018
85.6,1.323777829372,1.400793345916,1.456434161762,1.491127335246,1.504112845286
85.7,1.323582396651,1.400641342071,1.456296635444,1.491011522439,1.503997032479
85.8,1.324139743467,1.401155260011,1.456759886671,1.491431344790,1.504387901628
85.9,1.324371369081,1.401321743237,1.456890175152,1.491518204395,1.504467523396
86.0,1.323553441596,1.400474862551,1.456028816938,1.490649608344,1.503598927345
86.1,1.322149212240,1.399056153814,1.454588394690,1.489201948259,1.502144027569
86.2,1.321128610490,1.397992123188,1.453488173025,1.488080011229,1.501014854556
86.3,1.320918702094,1.397753259737,1.453213118536,1.487768763848,1.500681891810
86.4,1.320824602798,1.397630209093,1.453061114690,1.487580568963,1.500464743723
86.5,1.319753336188,1.396537227118,1.451939177660,1.486429678732,1.499292138128
86.6,1.317791756309,1.394568409402,1.449963122107,1.484439147504,1.497294369063
86.7,1.316264472603,1.393062842913,1.448472031293,1.482969772054,1.495839469287
86.8,1.315591312979,1.392396917421,1.447827821165,1.482347277291,1.495238689888
86.9,1.315323494474,1.392165291807,1.447625150606,1.482180795918,1.495093925733
87.0,1.315258350233,1.392136340459,1.447639626280,1.482238704175,1.495173545648
87.1,1.315613026491,1.392498254553,1.448030495430,1.482644047145,1.495593367999
87.2,1.316539528945,1.393359610914,1.448841185078,1.483440261119,1.496382342282
87.3,1.317379171795,1.394105158175,1.449521584391,1.484077229703,1.497019312720
87.4,1.317712134541,1.394409165866,1.449803878571,1.484345048209,1.497279889682
87.5,1.317741087743,1.394503263308,1.449955882417,1.484526005256,1.497468086420
87.6,1.317798994146,1.394669742829,1.450187508031,1.484815537274,1.497764858127
87.7,1.317813469821,1.394785555635,1.450390182295,1.485068878252,1.498032674780
87.8,1.317668705665,1.394756604287,1.450455324683,1.485206406423,1.498213631827
87.9,1.317256121151,1.394416403703,1.450187508031,1.485003732158,1.498047150454
88.0,1.316894207056,1.394076203120,1.449869022812,1.484699724467,1.497764858127
88.1,1.317444317889,1.394568409402,1.450325036202,1.485134024345,1.498184678626
88.2,1.319101888223,1.396117404767,1.451779935977,1.486523778027,1.499538241269
88.3,1.321208232258,1.398115175685,1.453683607600,1.488362303556,1.501333337922
88.4,1.322865802592,1.399664172903,1.455145745213,1.489752057238,1.502694140255
88.5,1.323401437750,1.400098469075,1.455478706106,1.490012637907,1.502925765869
88.6,1.322561794901,1.399171966621,1.454487059411,1.488970322645,1.501854497405
88.7,1.321027277063,1.397630209093,1.452923584665,1.487377896551,1.500262071311
88.8,1.319890862506,1.396537227118,1.451866793730,1.486357294801,1.499255947089
88.9,1.319268367743,1.395929208029,1.451287729695,1.485799946132,1.498713074093
89.0,1.318971597889,1.395589007446,1.450911338073,1.485387363471,1.498293253595
89.1,1.319101888223,1.395625200338,1.450867909197,1.485293266028,1.498162963261
89.2,1.319890862506,1.396349030381,1.451519355309,1.485886805737,1.498734789458
89.3,1.320578501510,1.397043907222,1.452221469987,1.486596160105,1.499451381664
89.4,1.320397542610,1.396928094415,1.452170803274,1.486596160105,1.499480333012
89.5,1.319695427932,1.396320077179,1.451649643790,1.486147384552,1.499060512514
89.6,1.318660350507,1.395422527926,1.450853433523,1.485423554509,1.498365635673
89.7,1.317379171795,1.394293353059,1.449861784975,1.484526005256,1.497511515296
89.8,1.315866367469,1.392954267944,1.448681941542,1.483461974630,1.496498155089
89.9,1.314136413204,1.391376317524,1.447241519293,1.482151842716,1.495245929579
90.0,1.312370267899,1.389711509352,1.445663570727,1.480646276228,1.493776554129
90.1,1.311175948792,1.388517188392,1.444469249767,1.479444717430,1.492574995331
90.2,1.311472718646,1.388770529370,1.444671924032,1.479596723129,1.492705285666
90.3,1.312891425530,1.390181998417,1.446068915551,1.480979238974,1.494087801510
90.4,1.313810690148,1.391151929747,1.447082277611,1.482021554235,1.495144592446
90.5,1.313861358714,1.391260504717,1.447248757131,1.482238704175,1.495376218060
90.6,1.313615257426,1.391036116941,1.447046086572,1.482064983111,1.495224214214
90.7,1.313644208775,1.391050594468,1.447060562246,1.482093936313,1.495253167416
90.8,1.314107460002,1.391513845695,1.447516575636,1.482528234339,1.495680227604
90.9,1.314657572687,1.392063956528,1.448066686469,1.483063869497,1.496194145545
91.0,1.315185966302,1.392570636631,1.448551653061,1.483512645050,1.496628443570
91.1,1.315902558508,1.393236560270,1.449159670296,1.484091709084,1.497185794093
91.2,1.316952111607,1.394199253764,1.450057219549,1.484931350080,1.498003721578
91.3,1.317842423022,1.395002705575,1.450781049592,1.485604513410,1.498655167690
91.4,1.318204338970,1.395263286243,1.450969246330,1.485742039728,1.498770980497
91.5,1.318341865289,1.395321190793,1.450947529112,1.485669657650,1.498684122745
91.6,1.318776163314,1.395675867051,1.451244300819,1.485908521101,1.498901268978
91.7,1.319695427932,1.396515509901,1.452011561591,1.486625111454,1.499581670145
91.8,1.320708789991,1.397449250193,1.452880155789,1.487435801102,1.500370644428
91.9,1.320940415605,1.397637446930,1.453024921798,1.487551613908,1.500479219398
92.0,1.319999437476,1.396696468801,1.452098419343,1.486639590834,1.499567194470
92.1,1.318595208120,1.395357381832,1.450810002794,1.485409078835,1.498365635673
92.2,1.317386409632,1.394271637695,1.449825593936,1.484504289892,1.497497039622
92.3,1.316192090525,1.393149700665,1.448783278674,1.483498165669,1.496512630764
92.4,1.314860243246,1.391832330914,1.447465907070,1.482195273445,1.495209738540
92.5,1.313767261272,1.390717631722,1.446336734056,1.481051621051,1.494051610471
92.6,1.313311247881,1.390261618332,1.445873482829,1.480588369824,1.493588359244
92.7,1.313904787590,1.390876875258,1.446524928941,1.481247055626,1.494254281030
92.8,1.314701001563,1.391738231619,1.447422478194,1.482166320244,1.495180783485
92.9,1.314744430440,1.391875759790,1.447632388443,1.482426899059,1.495455839828
93.0,1.314237750336,1.391455939292,1.447277712185,1.482137367042,1.495195259159
93.1,1.314035077924,1.391296695756,1.447161899379,1.482064983111,1.495151830283
93.2,1.314773385494,1.392006048271,1.447856776220,1.482759859952,1.495846707124
93.3,1.315627504018,1.392787786571,1.448580606262,1.483440261119,1.496512630764
93.4,1.315830176430,1.392889121850,1.448609559464,1.483404070080,1.496454724360
93.5,1.315605788654,1.392628543035,1.448312789610,1.483078345171,1.496107285940
93.6,1.315641979692,1.392737118004,1.448479269130,1.483281019436,1.496324435879
93.7,1.316242759091,1.393453710210,1.449289958778,1.484164091162,1.497236460806
93.8,1.316865253854,1.394163062725,1.450071695224,1.485003732158,1.498105058711
93.9,1.316792869924,1.394177540252,1.450158556682,1.485148500020,1.498264300394
94.0,1.315772270027,1.393258275635,1.449318911979,1.484366763574,1.497525994676
94.1,1.314360800980,1.391919190519,1.448044971104,1.483121775900,1.496295482677
94.2,1.314114699692,1.391694802743,1.447827821165,1.482911863798,1.496078332738
94.3,1.314657572687,1.392244913575,1.448377933850,1.483447498956,1.496599492222
94.4,1.314758906114,1.392324535343,1.448428602417,1.483476452158,1.496613967896
94.5,1.314165366405,1.391658609851,1.447697532684,1.482701955402,1.495817753923
94.6,1.313513920293,1.390949257336,1.446930273765,1.481891265754,1.494992588600
94.7,1.313456013890,1.390855159893,1.446828936632,1.481782690784,1.494884013631
94.8,1.313673161976,1.391079545817,1.447060562246,1.482036029910,1.495151830283
94.9,1.313412583161,1.390876875258,1.446915798091,1.481920217103,1.495057732841
95.0,1.312659799917,1.390210951618,1.446322254676,1.481406297309,1.494572766249
95.1,1.312326837170,1.389964848477,1.446163012993,1.481312201720,1.494522099536
95.2,1.312978285135,1.390695916357,1.446959226967,1.482151842716,1.495383455897
95.3,1.313861358714,1.391629658502,1.447943633972,1.483172444466,1.496411295484
95.4,1.313897549753,1.391702040580,1.448030495430,1.483281019436,1.496527108291
95.5,1.313065144740,1.390876875258,1.447205328255,1.482455850408,1.495701941116
95.6,1.312268932620,1.390080661284,1.446409116134,1.481659640140,1.494905728995
95.7,1.311892540998,1.389704271515,1.446039962349,1.481297722339,1.494543813047
95.8,1.311805681393,1.389566741491,1.445866243139,1.481095051781,1.494326664961
95.9,1.311574055779,1.389255495962,1.445482613679,1.480646276228,1.493863413734
96.0,1.310994991745,1.388604047997,1.444758783637,1.479879017309,1.493067199760
96.1,1.310372498835,1.387981555087,1.444150766401,1.479271000073,1.492444706850
96.2,1.310097442492,1.387822311551,1.444078382470,1.479271000073,1.492488135726
96.3,1.310046773926,1.387974317250,1.444411345216,1.479727013463,1.493009295210
96.4,1.309590760535,1.387706498744,1.444310008084,1.479755964812,1.493096152962
96.5,1.308837977291,1.387084005834,1.443788852306,1.479314428949,1.492705285666
96.6,1.308476063196,1.386736567413,1.443455889560,1.479003183420,1.492394038284
96.7,1.308548445274,1.386758280925,1.443426934505,1.478923561652,1.492292701151
96.8,1.308526731762,1.386649707808,1.443224263946,1.478648507163,1.491981455623
96.9,1.308454347832,1.386439795706,1.442905778727,1.478243160486,1.491518204395
97.0,1.308801786252,1.386642468118,1.442985400495,1.478228684811,1.491460297992
97.1,1.309923723282,1.387634116666,1.443861234384,1.479024896932,1.492213081236
97.2,1.311617484655,1.389212065233,1.445352323345,1.480443603816,1.493602834918
97.3,1.313079622268,1.390594581078,1.446669693096,1.481703069016,1.494840582902
97.4,1.313904787590,1.391332888648,1.447350094263,1.482354516981,1.495484793030
97.5,1.314136413204,1.391542797044,1.447552766675,1.482564425377,1.495701941116
97.6,1.313868596551,1.391383555361,1.447480382744,1.482571663215,1.495759847519
97.7,1.313195435075,1.390847920203,1.447067801936,1.482253179849,1.495499268704
97.8,1.312239979418,1.389935897129,1.446206441869,1.481420774837,1.494688579056
97.9,1.311226617358,1.388893581867,1.445135175259,1.480342268536,1.493588359244
98.0,1.310444880912,1.388126321095,1.444367916340,1.479567769927,1.492821098472
98.1,1.310256686028,1.387988792924,1.444281054882,1.479531578888,1.492806620945
98.2,1.310271161702,1.388068412839,1.444425820891,1.479719773773,1.493009295210
98.3,1.309460472054,1.387272202572,1.443644084444,1.478952514854,1.492234796601
98.4,1.308099671574,1.385853493835,1.442167473010,1.477403517636,1.490649608344
98.5,1.307028403111,1.384680890092,1.440886292445,1.476028241482,1.489216423933
98.6,1.307028403111,1.384579552960,1.440705335398,1.475782138341,1.488941367590
98.7,1.307925950511,1.385433673337,1.441516025045,1.476578352314,1.489723105890
98.8,1.308794548415,1.386273316186,1.442341190368,1.477403517636,1.490562746886
98.9,1.309141986835,1.386570086040,1.442616244857,1.477664096452,1.490823327554
99.0,1.309699335505,1.387026097578,1.442992638333,1.477982581670,1.491127335246
99.1,1.311197664157,1.388386899911,1.444223148479,1.479133471902,1.492242034438
99.2,1.313456013890,1.390500481783,1.446220921250,1.481044383214,1.494109515022
99.3,1.314961580379,1.391904714845,1.447538291001,1.482296608725,1.495340027021
99.4,1.314802336843,1.391730993782,1.447357332100,1.482108411987,1.495144592446
99.5,1.313311247881,1.390312286898,1.445989295636,1.480776566562,1.493819984858
99.6,1.311501671848,1.388640239036,1.444425820891,1.479271000073,1.492343369718
99.7,1.310358019454,1.387648592341,1.443571702367,1.478518214976,1.491634017202
99.8,1.310358019454,1.387793358349,1.443817803655,1.478865653396,1.492024884499
99.9,1.311038420621,1.388524426229,1.444614017628,1.479705298099,1.492886242713
100.0,1.311161471265,1.388683669765,1.444802212513,1.479922448038,1.493117868327
100.1,1.310256686028,1.387844026916,1.444020477920,1.479176900778,1.492401276121
